Year,Race,Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds,DrivingStyleCluster,DrivingStyle
2024.0,Spain,TSU,RB,5.0,SOFT,5.0,1.0,15.0,1.0,82.919,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,6.0,SOFT,6.0,1.0,16.0,1.0,83.724,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,7.0,SOFT,7.0,1.0,17.0,1.0,83.735,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,8.0,SOFT,8.0,1.0,17.0,1.0,82.959,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,9.0,SOFT,9.0,1.0,20.0,1.0,86.004,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,10.0,MEDIUM,1.0,2.0,20.0,1.0,98.886,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,11.0,MEDIUM,2.0,2.0,20.0,1.0,81.644,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,12.0,MEDIUM,3.0,2.0,20.0,1.0,82.341,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,13.0,MEDIUM,4.0,2.0,20.0,1.0,81.817,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,14.0,MEDIUM,5.0,2.0,20.0,1.0,81.511,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,15.0,MEDIUM,6.0,2.0,19.0,1.0,81.553,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,16.0,MEDIUM,7.0,2.0,19.0,1.0,82.033,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,17.0,MEDIUM,8.0,2.0,18.0,1.0,81.523,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,18.0,MEDIUM,9.0,2.0,18.0,1.0,82.182,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,19.0,MEDIUM,10.0,2.0,17.0,1.0,81.744,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,20.0,MEDIUM,11.0,2.0,17.0,1.0,82.962,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,21.0,MEDIUM,12.0,2.0,17.0,1.0,81.392,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,22.0,MEDIUM,13.0,2.0,18.0,1.0,83.793,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,23.0,MEDIUM,14.0,2.0,18.0,1.0,81.748,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,24.0,MEDIUM,15.0,2.0,18.0,1.0,81.615,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,25.0,MEDIUM,16.0,2.0,18.0,1.0,81.791,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,26.0,MEDIUM,17.0,2.0,18.0,1.0,82.011,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,27.0,MEDIUM,18.0,2.0,19.0,1.0,85.581,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,28.0,HARD,1.0,3.0,20.0,1.0,99.737,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,29.0,HARD,2.0,3.0,20.0,1.0,79.573,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,30.0,HARD,3.0,3.0,19.0,1.0,79.755,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,31.0,HARD,4.0,3.0,19.0,1.0,80.378,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,32.0,HARD,5.0,3.0,19.0,1.0,80.323,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,33.0,HARD,6.0,3.0,19.0,1.0,80.172,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,34.0,HARD,7.0,3.0,18.0,1.0,80.557,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,35.0,HARD,8.0,3.0,18.0,1.0,80.188,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,36.0,HARD,9.0,3.0,18.0,1.0,82.771,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,37.0,HARD,10.0,3.0,18.0,1.0,80.653,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,38.0,HARD,11.0,3.0,18.0,1.0,80.849,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,39.0,HARD,12.0,3.0,18.0,1.0,81.026,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,40.0,HARD,13.0,3.0,18.0,1.0,82.1,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,41.0,HARD,14.0,3.0,18.0,1.0,81.475,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,42.0,HARD,15.0,3.0,19.0,1.0,84.313,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,43.0,HARD,16.0,3.0,18.0,1.0,80.875,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,44.0,HARD,17.0,3.0,18.0,1.0,86.386,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,45.0,SOFT,1.0,4.0,20.0,1.0,101.067,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,46.0,SOFT,2.0,4.0,20.0,1.0,80.706,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,47.0,SOFT,3.0,4.0,20.0,1.0,80.461,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,48.0,SOFT,4.0,4.0,20.0,1.0,82.703,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,49.0,SOFT,5.0,4.0,20.0,1.0,81.799,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,50.0,SOFT,6.0,4.0,20.0,1.0,79.815,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,51.0,SOFT,7.0,4.0,20.0,1.0,79.678,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,52.0,SOFT,8.0,4.0,20.0,1.0,79.818,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,53.0,SOFT,9.0,4.0,20.0,1.0,80.029,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,54.0,SOFT,10.0,4.0,20.0,1.0,80.437,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,55.0,SOFT,11.0,4.0,19.0,1.0,79.564,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,56.0,SOFT,12.0,4.0,19.0,1.0,79.447,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,57.0,SOFT,13.0,4.0,19.0,1.0,79.464,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,58.0,SOFT,14.0,4.0,19.0,1.0,79.642,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,59.0,SOFT,15.0,4.0,19.0,1.0,80.129,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,60.0,SOFT,16.0,4.0,19.0,1.0,79.796,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,61.0,SOFT,17.0,4.0,19.0,1.0,80.117,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,62.0,SOFT,18.0,4.0,19.0,1.0,84.052,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,63.0,SOFT,19.0,4.0,19.0,1.0,80.309,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,64.0,SOFT,20.0,4.0,19.0,1.0,80.103,3.0,Fast & Efficient Driver
2024.0,Spain,TSU,RB,65.0,SOFT,21.0,4.0,19.0,1.0,80.515,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,1.0,SOFT,1.0,1.0,18.0,1.0,91.507,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,2.0,SOFT,2.0,1.0,19.0,1.0,83.613,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,3.0,SOFT,3.0,1.0,19.0,1.0,82.491,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,4.0,SOFT,4.0,1.0,19.0,1.0,82.557,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,5.0,SOFT,5.0,1.0,19.0,1.0,82.869,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,6.0,SOFT,6.0,1.0,20.0,1.0,83.637,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,7.0,SOFT,7.0,1.0,20.0,1.0,83.369,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,8.0,SOFT,8.0,1.0,20.0,1.0,83.345,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,9.0,SOFT,9.0,1.0,19.0,1.0,82.787,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,10.0,SOFT,10.0,1.0,18.0,1.0,82.871,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,11.0,SOFT,11.0,1.0,17.0,1.0,82.588,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,12.0,SOFT,12.0,1.0,16.0,1.0,82.461,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,13.0,SOFT,13.0,1.0,15.0,1.0,83.105,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,14.0,SOFT,14.0,1.0,15.0,1.0,86.379,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,15.0,MEDIUM,1.0,2.0,20.0,1.0,99.619,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,16.0,MEDIUM,2.0,2.0,20.0,1.0,80.908,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,17.0,MEDIUM,3.0,2.0,20.0,1.0,81.077,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,18.0,MEDIUM,4.0,2.0,20.0,1.0,81.379,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,19.0,MEDIUM,5.0,2.0,19.0,1.0,81.554,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,20.0,MEDIUM,6.0,2.0,19.0,1.0,81.622,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,21.0,MEDIUM,7.0,2.0,19.0,1.0,81.34,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,22.0,MEDIUM,8.0,2.0,19.0,1.0,81.884,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,23.0,MEDIUM,9.0,2.0,19.0,1.0,81.942,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,24.0,MEDIUM,10.0,2.0,20.0,1.0,83.109,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,25.0,MEDIUM,11.0,2.0,20.0,1.0,82.33,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,26.0,MEDIUM,12.0,2.0,20.0,1.0,82.547,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,27.0,MEDIUM,13.0,2.0,20.0,1.0,82.578,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,28.0,MEDIUM,14.0,2.0,19.0,1.0,82.587,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,29.0,MEDIUM,15.0,2.0,18.0,1.0,82.425,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,30.0,MEDIUM,16.0,2.0,17.0,1.0,82.812,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,31.0,MEDIUM,17.0,2.0,17.0,1.0,82.721,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,32.0,MEDIUM,18.0,2.0,17.0,1.0,82.444,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,33.0,MEDIUM,19.0,2.0,18.0,1.0,82.943,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,34.0,MEDIUM,20.0,2.0,19.0,1.0,85.825,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,35.0,HARD,1.0,3.0,20.0,1.0,100.595,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,36.0,HARD,2.0,3.0,20.0,1.0,80.274,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,37.0,HARD,3.0,3.0,20.0,1.0,80.402,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,38.0,HARD,4.0,3.0,20.0,1.0,80.172,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,39.0,HARD,5.0,3.0,20.0,1.0,80.416,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,40.0,HARD,6.0,3.0,20.0,1.0,80.448,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,41.0,HARD,7.0,3.0,20.0,1.0,80.747,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,42.0,HARD,8.0,3.0,20.0,1.0,82.818,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,43.0,HARD,9.0,3.0,20.0,1.0,82.152,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,44.0,HARD,10.0,3.0,20.0,1.0,82.888,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,45.0,HARD,11.0,3.0,19.0,1.0,80.945,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,46.0,HARD,12.0,3.0,19.0,1.0,81.041,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,47.0,HARD,13.0,3.0,19.0,1.0,82.298,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,48.0,HARD,14.0,3.0,19.0,1.0,81.033,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,49.0,HARD,15.0,3.0,19.0,1.0,81.073,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,50.0,HARD,16.0,3.0,19.0,1.0,80.983,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,51.0,HARD,17.0,3.0,19.0,1.0,81.939,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,52.0,HARD,18.0,3.0,19.0,1.0,81.025,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,53.0,HARD,19.0,3.0,19.0,1.0,81.083,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,54.0,HARD,20.0,3.0,19.0,1.0,81.199,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,55.0,HARD,21.0,3.0,20.0,1.0,81.966,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,56.0,HARD,22.0,3.0,20.0,1.0,82.226,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,57.0,HARD,23.0,3.0,20.0,1.0,82.922,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,58.0,HARD,24.0,3.0,20.0,1.0,81.489,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,59.0,HARD,25.0,3.0,20.0,1.0,81.553,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,60.0,HARD,26.0,3.0,20.0,1.0,84.685,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,61.0,HARD,27.0,3.0,20.0,1.0,81.305,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,62.0,HARD,28.0,3.0,20.0,1.0,81.376,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,63.0,HARD,29.0,3.0,20.0,1.0,81.612,3.0,Fast & Efficient Driver
2024.0,Spain,SAR,Williams,64.0,HARD,30.0,3.0,20.0,1.0,85.203,3.0,Fast & Efficient Driver
2024.0,Singapore,NOR,McLaren,1.0,MEDIUM,1.0,1.0,1.0,1.0,100.424,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,2.0,MEDIUM,2.0,1.0,1.0,1.0,98.48,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,3.0,MEDIUM,3.0,1.0,1.0,1.0,98.406,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,4.0,MEDIUM,4.0,1.0,1.0,1.0,98.446,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,5.0,MEDIUM,5.0,1.0,1.0,1.0,97.938,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,6.0,MEDIUM,6.0,1.0,1.0,1.0,97.843,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,7.0,MEDIUM,7.0,1.0,1.0,1.0,97.621,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,8.0,MEDIUM,8.0,1.0,1.0,1.0,97.082,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,9.0,MEDIUM,9.0,1.0,1.0,1.0,96.715,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,10.0,MEDIUM,10.0,1.0,1.0,1.0,96.83,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,11.0,MEDIUM,11.0,1.0,1.0,1.0,96.651,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,12.0,MEDIUM,12.0,1.0,1.0,1.0,96.495,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,13.0,MEDIUM,13.0,1.0,1.0,1.0,96.67,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,14.0,MEDIUM,14.0,1.0,1.0,1.0,96.832,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,15.0,MEDIUM,15.0,1.0,1.0,1.0,96.758,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,16.0,MEDIUM,16.0,1.0,1.0,1.0,96.624,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,17.0,MEDIUM,17.0,1.0,1.0,1.0,97.008,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,18.0,MEDIUM,18.0,1.0,1.0,1.0,97.068,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,19.0,MEDIUM,19.0,1.0,1.0,1.0,97.282,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,20.0,MEDIUM,20.0,1.0,1.0,1.0,96.887,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,21.0,MEDIUM,21.0,1.0,1.0,1.0,97.198,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,22.0,MEDIUM,22.0,1.0,1.0,1.0,97.115,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,23.0,MEDIUM,23.0,1.0,1.0,1.0,97.212,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,24.0,MEDIUM,24.0,1.0,1.0,1.0,97.527,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,25.0,MEDIUM,25.0,1.0,1.0,1.0,97.404,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,26.0,MEDIUM,26.0,1.0,1.0,1.0,97.26,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,27.0,MEDIUM,27.0,1.0,1.0,1.0,97.603,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,28.0,MEDIUM,28.0,1.0,1.0,1.0,97.528,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,29.0,MEDIUM,29.0,1.0,1.0,1.0,101.878,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,30.0,MEDIUM,30.0,1.0,1.0,1.0,107.073,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,31.0,HARD,1.0,2.0,1.0,1.0,118.408,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,32.0,HARD,2.0,2.0,1.0,1.0,97.034,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,33.0,HARD,3.0,2.0,1.0,1.0,96.684,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,34.0,HARD,4.0,2.0,1.0,1.0,96.714,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,35.0,HARD,5.0,2.0,1.0,1.0,96.524,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,36.0,HARD,6.0,2.0,1.0,1.0,96.216,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,37.0,HARD,7.0,2.0,1.0,1.0,96.435,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,38.0,HARD,8.0,2.0,1.0,1.0,96.71,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,39.0,HARD,9.0,2.0,1.0,1.0,97.325,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,40.0,HARD,10.0,2.0,1.0,1.0,97.194,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,41.0,HARD,11.0,2.0,1.0,1.0,96.57,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,42.0,HARD,12.0,2.0,1.0,1.0,96.404,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,43.0,HARD,13.0,2.0,1.0,1.0,96.61,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,44.0,HARD,14.0,2.0,1.0,1.0,96.275,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,45.0,HARD,15.0,2.0,1.0,1.0,96.928,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,46.0,HARD,16.0,2.0,1.0,1.0,95.953,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,47.0,HARD,17.0,2.0,1.0,1.0,96.567,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,48.0,HARD,18.0,2.0,1.0,1.0,94.925,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,49.0,HARD,19.0,2.0,1.0,1.0,96.06,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,50.0,HARD,20.0,2.0,1.0,1.0,96.311,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,51.0,HARD,21.0,2.0,1.0,1.0,96.603,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,52.0,HARD,22.0,2.0,1.0,1.0,96.192,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,53.0,HARD,23.0,2.0,1.0,1.0,96.435,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,54.0,HARD,24.0,2.0,1.0,1.0,96.749,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,55.0,HARD,25.0,2.0,1.0,1.0,96.786,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,56.0,HARD,26.0,2.0,1.0,1.0,97.197,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,57.0,HARD,27.0,2.0,1.0,1.0,98.849,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,58.0,HARD,28.0,2.0,1.0,1.0,97.734,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,59.0,HARD,29.0,2.0,1.0,1.0,96.948,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,60.0,HARD,30.0,2.0,1.0,1.0,96.631,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,61.0,HARD,31.0,2.0,1.0,1.0,96.82,2.0,Technical Driver
2024.0,Singapore,NOR,McLaren,62.0,HARD,32.0,2.0,1.0,1.0,97.922,2.0,Technical Driver
2024.0,Singapore,VER,Red Bull Racing,1.0,MEDIUM,1.0,1.0,2.0,1.0,101.413,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,2.0,MEDIUM,2.0,1.0,2.0,1.0,98.79,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,3.0,MEDIUM,3.0,1.0,2.0,1.0,98.917,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,4.0,MEDIUM,4.0,1.0,2.0,1.0,98.47,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,5.0,MEDIUM,5.0,1.0,2.0,1.0,97.906,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,6.0,MEDIUM,6.0,1.0,2.0,1.0,97.997,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,7.0,MEDIUM,7.0,1.0,2.0,1.0,97.774,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,8.0,MEDIUM,8.0,1.0,2.0,1.0,97.669,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,9.0,MEDIUM,9.0,1.0,2.0,1.0,97.89,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,10.0,MEDIUM,10.0,1.0,2.0,1.0,97.739,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,11.0,MEDIUM,11.0,1.0,2.0,1.0,97.593,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,12.0,MEDIUM,12.0,1.0,2.0,1.0,97.778,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,13.0,MEDIUM,13.0,1.0,2.0,1.0,97.701,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,14.0,MEDIUM,14.0,1.0,2.0,1.0,97.707,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,15.0,MEDIUM,15.0,1.0,2.0,1.0,97.826,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,16.0,MEDIUM,16.0,1.0,2.0,1.0,97.851,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,17.0,MEDIUM,17.0,1.0,2.0,1.0,97.987,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,18.0,MEDIUM,18.0,1.0,2.0,1.0,98.068,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,19.0,MEDIUM,19.0,1.0,2.0,1.0,98.017,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,20.0,MEDIUM,20.0,1.0,2.0,1.0,98.123,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,21.0,MEDIUM,21.0,1.0,2.0,1.0,98.172,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,22.0,MEDIUM,22.0,1.0,2.0,1.0,98.192,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,23.0,MEDIUM,23.0,1.0,2.0,1.0,98.231,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,24.0,MEDIUM,24.0,1.0,2.0,1.0,98.399,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,25.0,MEDIUM,25.0,1.0,2.0,1.0,98.641,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,26.0,MEDIUM,26.0,1.0,2.0,1.0,98.575,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,27.0,MEDIUM,27.0,1.0,2.0,1.0,98.927,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,28.0,MEDIUM,28.0,1.0,2.0,1.0,99.265,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,29.0,MEDIUM,29.0,1.0,2.0,1.0,107.873,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,30.0,HARD,1.0,2.0,3.0,1.0,118.989,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,31.0,HARD,2.0,2.0,3.0,1.0,96.688,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,32.0,HARD,3.0,2.0,3.0,1.0,96.824,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,33.0,HARD,4.0,2.0,3.0,1.0,97.022,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,34.0,HARD,5.0,2.0,3.0,1.0,96.871,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,35.0,HARD,6.0,2.0,3.0,1.0,97.1,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,36.0,HARD,7.0,2.0,3.0,1.0,96.968,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,37.0,HARD,8.0,2.0,3.0,1.0,96.984,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,38.0,HARD,9.0,2.0,3.0,1.0,97.071,5.0,Smooth Driver
2024.0,Singapore,VER,Red Bull Racing,39.0,HARD,10.0,2.0,2.0,1.0,96.957,5.0,Smooth Driver
