Driver,Team,LapNumber,Compound,TyreLife,Stint,Position,TrackStatus,LapTimeSeconds
NOR,McLaren,40.0,SOFT,10.0,3.0,8.0,1.0,87.28
NOR,McLaren,41.0,SOFT,11.0,3.0,8.0,1.0,87.573
NOR,McLaren,42.0,SOFT,12.0,3.0,8.0,1.0,87.813
NOR,McLaren,43.0,SOFT,13.0,3.0,8.0,1.0,87.975
NOR,McLaren,44.0,SOFT,14.0,3.0,8.0,1.0,87.777
NOR,McLaren,45.0,SOFT,15.0,3.0,8.0,1.0,87.858
NOR,McLaren,46.0,SOFT,16.0,3.0,8.0,1.0,88.437
NOR,McLaren,47.0,SOFT,17.0,3.0,8.0,1.0,88.114
NOR,McLaren,48.0,SOFT,18.0,3.0,8.0,1.0,88.617
NOR,McLaren,49.0,SOFT,19.0,3.0,8.0,1.0,89.543
NOR,McLaren,50.0,SOFT,20.0,3.0,8.0,1.0,88.469
NOR,McLaren,51.0,SOFT,21.0,3.0,8.0,1.0,91.363
NOR,McLaren,52.0,SOFT,4.0,4.0,10.0,1.0,104.828
NOR,McLaren,53.0,SOFT,5.0,4.0,9.0,1.0,85.619
NOR,McLaren,54.0,SOFT,6.0,4.0,8.0,1.0,85.859
NOR,McLaren,55.0,SOFT,7.0,4.0,8.0,1.0,85.87
NOR,McLaren,56.0,SOFT,8.0,4.0,8.0,1.0,86.164
NOR,McLaren,57.0,SOFT,9.0,4.0,8.0,1.0,85.906
NOR,McLaren,58.0,SOFT,10.0,4.0,8.0,1.0,86.746
NOR,McLaren,59.0,SOFT,11.0,4.0,8.0,1.0,87.704
NOR,McLaren,60.0,SOFT,12.0,4.0,8.0,1.0,87.663
NOR,McLaren,61.0,SOFT,13.0,4.0,8.0,1.0,88.045
NOR,McLaren,62.0,SOFT,14.0,4.0,8.0,1.0,87.581
NOR,McLaren,63.0,SOFT,15.0,4.0,8.0,1.0,87.64
NOR,McLaren,64.0,SOFT,16.0,4.0,8.0,1.0,87.917
NOR,McLaren,65.0,SOFT,17.0,4.0,8.0,1.0,88.372
NOR,McLaren,66.0,SOFT,18.0,4.0,8.0,1.0,89.179
ALO,Alpine,2.0,SOFT,2.0,1.0,15.0,1.0,90.932
ALO,Alpine,3.0,SOFT,3.0,1.0,15.0,1.0,90.573
ALO,Alpine,4.0,SOFT,4.0,1.0,15.0,1.0,89.627
ALO,Alpine,5.0,SOFT,5.0,1.0,14.0,1.0,89.174
ALO,Alpine,6.0,SOFT,6.0,1.0,14.0,1.0,90.389
ALO,Alpine,8.0,SOFT,8.0,1.0,13.0,1.0,90.653
ALO,Alpine,10.0,SOFT,10.0,1.0,13.0,1.0,94.566
ALO,Alpine,11.0,MEDIUM,1.0,2.0,16.0,1.0,107.116
ALO,Alpine,12.0,MEDIUM,2.0,2.0,13.0,1.0,88.932
ALO,Alpine,13.0,MEDIUM,3.0,2.0,11.0,1.0,89.343
ALO,Alpine,14.0,MEDIUM,4.0,2.0,12.0,1.0,89.992
ALO,Alpine,15.0,MEDIUM,5.0,2.0,11.0,1.0,89.508
ALO,Alpine,16.0,MEDIUM,6.0,2.0,11.0,1.0,89.74
ALO,Alpine,17.0,MEDIUM,7.0,2.0,11.0,1.0,89.62
ALO,Alpine,18.0,MEDIUM,8.0,2.0,11.0,1.0,89.783
ALO,Alpine,19.0,MEDIUM,9.0,2.0,11.0,1.0,89.681
ALO,Alpine,20.0,MEDIUM,10.0,2.0,11.0,1.0,89.82
ALO,Alpine,21.0,MEDIUM,11.0,2.0,11.0,1.0,89.888
ALO,Alpine,22.0,MEDIUM,12.0,2.0,10.0,1.0,89.737
ALO,Alpine,23.0,MEDIUM,13.0,2.0,10.0,1.0,89.763
ALO,Alpine,24.0,MEDIUM,14.0,2.0,10.0,1.0,89.738
ALO,Alpine,25.0,MEDIUM,15.0,2.0,10.0,1.0,89.732
ALO,Alpine,26.0,MEDIUM,16.0,2.0,10.0,1.0,90.135
ALO,Alpine,27.0,MEDIUM,17.0,2.0,10.0,1.0,89.815
ALO,Alpine,28.0,MEDIUM,18.0,2.0,9.0,1.0,89.914
ALO,Alpine,29.0,MEDIUM,19.0,2.0,9.0,1.0,89.714
ALO,Alpine,30.0,MEDIUM,20.0,2.0,9.0,1.0,89.996
ALO,Alpine,31.0,MEDIUM,21.0,2.0,9.0,1.0,93.694
ALO,Alpine,32.0,SOFT,1.0,3.0,11.0,1.0,105.671
ALO,Alpine,33.0,SOFT,2.0,3.0,11.0,1.0,87.707
ALO,Alpine,34.0,SOFT,3.0,3.0,10.0,1.0,87.898
ALO,Alpine,35.0,SOFT,4.0,3.0,10.0,1.0,88.735
ALO,Alpine,36.0,SOFT,5.0,3.0,10.0,1.0,88.382
ALO,Alpine,37.0,SOFT,6.0,3.0,10.0,1.0,88.053
ALO,Alpine,38.0,SOFT,7.0,3.0,10.0,1.0,88.089
ALO,Alpine,39.0,SOFT,8.0,3.0,10.0,1.0,88.234
ALO,Alpine,40.0,SOFT,9.0,3.0,10.0,1.0,88.445
ALO,Alpine,41.0,SOFT,10.0,3.0,10.0,1.0,88.339
ALO,Alpine,42.0,SOFT,11.0,3.0,9.0,1.0,88.995
ALO,Alpine,43.0,SOFT,12.0,3.0,9.0,1.0,87.271
ALO,Alpine,44.0,SOFT,13.0,3.0,9.0,1.0,87.764
ALO,Alpine,45.0,SOFT,14.0,3.0,9.0,1.0,87.693
ALO,Alpine,46.0,SOFT,15.0,3.0,9.0,1.0,87.715
ALO,Alpine,47.0,SOFT,16.0,3.0,9.0,1.0,87.855
ALO,Alpine,48.0,SOFT,17.0,3.0,9.0,1.0,87.849
ALO,Alpine,49.0,SOFT,18.0,3.0,9.0,1.0,88.119
ALO,Alpine,50.0,SOFT,19.0,3.0,9.0,1.0,88.296
ALO,Alpine,51.0,SOFT,20.0,3.0,9.0,1.0,88.039
ALO,Alpine,52.0,SOFT,21.0,3.0,8.0,1.0,88.164
ALO,Alpine,53.0,SOFT,22.0,3.0,7.0,1.0,91.991
ALO,Alpine,54.0,SOFT,3.0,4.0,10.0,1.0,108.172
ALO,Alpine,55.0,SOFT,4.0,4.0,9.0,1.0,86.819
ALO,Alpine,56.0,SOFT,5.0,4.0,9.0,1.0,86.599
ALO,Alpine,57.0,SOFT,6.0,4.0,9.0,1.0,86.792
ALO,Alpine,58.0,SOFT,7.0,4.0,9.0,1.0,86.789
ALO,Alpine,59.0,SOFT,8.0,4.0,9.0,1.0,86.611
ALO,Alpine,60.0,SOFT,9.0,4.0,9.0,1.0,86.926
ALO,Alpine,61.0,SOFT,10.0,4.0,9.0,1.0,87.384
ALO,Alpine,62.0,SOFT,11.0,4.0,9.0,1.0,87.719
ALO,Alpine,63.0,SOFT,12.0,4.0,9.0,1.0,87.421
ALO,Alpine,64.0,SOFT,13.0,4.0,9.0,1.0,88.493
ALO,Alpine,65.0,SOFT,14.0,4.0,9.0,1.0,88.27
TSU,AlphaTauri,2.0,SOFT,2.0,1.0,11.0,1.0,90.603
TSU,AlphaTauri,3.0,SOFT,3.0,1.0,11.0,1.0,89.864
TSU,AlphaTauri,4.0,SOFT,4.0,1.0,11.0,1.0,89.457
TSU,AlphaTauri,5.0,SOFT,5.0,1.0,11.0,1.0,90.038
TSU,AlphaTauri,6.0,SOFT,6.0,1.0,11.0,1.0,90.018
TSU,AlphaTauri,8.0,SOFT,8.0,1.0,10.0,1.0,90.237
TSU,AlphaTauri,10.0,SOFT,10.0,1.0,10.0,1.0,90.872
TSU,AlphaTauri,11.0,SOFT,11.0,1.0,9.0,1.0,93.713
TSU,AlphaTauri,12.0,MEDIUM,1.0,2.0,14.0,1.0,108.5
TSU,AlphaTauri,13.0,MEDIUM,2.0,2.0,12.0,1.0,88.956
TSU,AlphaTauri,14.0,MEDIUM,3.0,2.0,11.0,1.0,88.671
TSU,AlphaTauri,15.0,MEDIUM,4.0,2.0,10.0,1.0,89.201
TSU,AlphaTauri,16.0,MEDIUM,5.0,2.0,10.0,1.0,89.23
TSU,AlphaTauri,17.0,MEDIUM,6.0,2.0,10.0,1.0,89.295
TSU,AlphaTauri,18.0,MEDIUM,7.0,2.0,10.0,1.0,89.249
TSU,AlphaTauri,19.0,MEDIUM,8.0,2.0,10.0,1.0,89.691
TSU,AlphaTauri,20.0,MEDIUM,9.0,2.0,10.0,1.0,89.43
TSU,AlphaTauri,21.0,MEDIUM,10.0,2.0,9.0,1.0,89.778
TSU,AlphaTauri,22.0,MEDIUM,11.0,2.0,9.0,1.0,89.485
TSU,AlphaTauri,23.0,MEDIUM,12.0,2.0,9.0,1.0,89.96
TSU,AlphaTauri,24.0,MEDIUM,13.0,2.0,9.0,1.0,89.536
TSU,AlphaTauri,25.0,MEDIUM,14.0,2.0,9.0,1.0,89.884
TSU,AlphaTauri,26.0,MEDIUM,15.0,2.0,9.0,1.0,90.021
TSU,AlphaTauri,27.0,MEDIUM,16.0,2.0,9.0,1.0,89.746
TSU,AlphaTauri,28.0,MEDIUM,17.0,2.0,8.0,1.0,89.653
TSU,AlphaTauri,29.0,MEDIUM,18.0,2.0,8.0,1.0,89.742
TSU,AlphaTauri,30.0,MEDIUM,19.0,2.0,8.0,1.0,89.796
TSU,AlphaTauri,31.0,MEDIUM,20.0,2.0,8.0,1.0,89.48
TSU,AlphaTauri,32.0,MEDIUM,21.0,2.0,8.0,1.0,93.438
TSU,AlphaTauri,33.0,SOFT,4.0,3.0,10.0,1.0,107.423
TSU,AlphaTauri,34.0,SOFT,5.0,3.0,11.0,1.0,89.888
TSU,AlphaTauri,35.0,SOFT,6.0,3.0,11.0,1.0,88.625
TSU,AlphaTauri,36.0,SOFT,7.0,3.0,11.0,1.0,88.304
TSU,AlphaTauri,37.0,SOFT,8.0,3.0,11.0,1.0,88.036
TSU,AlphaTauri,38.0,SOFT,9.0,3.0,11.0,1.0,88.142
TSU,AlphaTauri,39.0,SOFT,10.0,3.0,11.0,1.0,88.255
TSU,AlphaTauri,40.0,SOFT,11.0,3.0,11.0,1.0,88.531
TSU,AlphaTauri,41.0,SOFT,12.0,3.0,11.0,1.0,88.571
TSU,AlphaTauri,42.0,SOFT,13.0,3.0,10.0,1.0,88.416
TSU,AlphaTauri,43.0,SOFT,14.0,3.0,10.0,1.0,88.513
TSU,AlphaTauri,44.0,SOFT,15.0,3.0,10.0,1.0,88.316
TSU,AlphaTauri,45.0,SOFT,16.0,3.0,10.0,1.0,88.34
TSU,AlphaTauri,46.0,SOFT,17.0,3.0,10.0,1.0,88.019
TSU,AlphaTauri,47.0,SOFT,18.0,3.0,10.0,1.0,87.877
TSU,AlphaTauri,48.0,SOFT,19.0,3.0,10.0,1.0,88.182
TSU,AlphaTauri,49.0,SOFT,20.0,3.0,10.0,1.0,88.441
TSU,AlphaTauri,50.0,SOFT,21.0,3.0,10.0,1.0,88.615
TSU,AlphaTauri,51.0,SOFT,22.0,3.0,10.0,1.0,88.793
TSU,AlphaTauri,52.0,SOFT,23.0,3.0,9.0,1.0,92.915
TSU,AlphaTauri,53.0,SOFT,4.0,4.0,11.0,1.0,105.466
TSU,AlphaTauri,54.0,SOFT,5.0,4.0,11.0,1.0,87.131
TSU,AlphaTauri,55.0,SOFT,6.0,4.0,11.0,1.0,87.474
TSU,AlphaTauri,56.0,SOFT,7.0,4.0,10.0,1.0,87.078
TSU,AlphaTauri,57.0,SOFT,8.0,4.0,10.0,1.0,86.859
TSU,AlphaTauri,58.0,SOFT,9.0,4.0,10.0,1.0,86.974
TSU,AlphaTauri,59.0,SOFT,10.0,4.0,10.0,1.0,86.828
TSU,AlphaTauri,60.0,SOFT,11.0,4.0,10.0,1.0,87.151
TSU,AlphaTauri,61.0,SOFT,12.0,4.0,10.0,1.0,87.334
TSU,AlphaTauri,62.0,SOFT,13.0,4.0,10.0,1.0,87.784
TSU,AlphaTauri,63.0,SOFT,14.0,4.0,10.0,1.0,87.159
TSU,AlphaTauri,64.0,SOFT,15.0,4.0,10.0,1.0,87.826
TSU,AlphaTauri,65.0,SOFT,16.0,4.0,10.0,1.0,88.314
VET,Aston Martin,2.0,SOFT,5.0,1.0,13.0,1.0,90.959
VET,Aston Martin,3.0,SOFT,6.0,1.0,13.0,1.0,90.09
VET,Aston Martin,4.0,SOFT,7.0,1.0,13.0,1.0,89.876
VET,Aston Martin,5.0,SOFT,8.0,1.0,13.0,1.0,90.074
VET,Aston Martin,6.0,SOFT,9.0,1.0,13.0,1.0,90.45
VET,Aston Martin,8.0,SOFT,11.0,1.0,14.0,1.0,90.72
VET,Aston Martin,10.0,SOFT,13.0,1.0,12.0,1.0,91.398
VET,Aston Martin,11.0,SOFT,14.0,1.0,11.0,1.0,90.561
VET,Aston Martin,12.0,SOFT,15.0,1.0,9.0,1.0,90.542
VET,Aston Martin,13.0,SOFT,16.0,1.0,7.0,1.0,90.444
VET,Aston Martin,14.0,SOFT,17.0,1.0,6.0,1.0,90.653
VET,Aston Martin,15.0,SOFT,18.0,1.0,6.0,1.0,90.948
VET,Aston Martin,16.0,SOFT,19.0,1.0,6.0,1.0,90.37
VET,Aston Martin,17.0,SOFT,20.0,1.0,7.0,1.0,91.784
VET,Aston Martin,18.0,SOFT,21.0,1.0,8.0,1.0,91.338
VET,Aston Martin,19.0,SOFT,22.0,1.0,8.0,1.0,90.47
VET,Aston Martin,20.0,SOFT,23.0,1.0,8.0,1.0,90.645
VET,Aston Martin,21.0,SOFT,24.0,1.0,10.0,1.0,94.637
VET,Aston Martin,22.0,SOFT,4.0,2.0,17.0,1.0,107.632
VET,Aston Martin,23.0,SOFT,5.0,2.0,16.0,1.0,89.014
VET,Aston Martin,24.0,SOFT,6.0,2.0,16.0,1.0,88.814
VET,Aston Martin,25.0,SOFT,7.0,2.0,16.0,1.0,88.8
VET,Aston Martin,26.0,SOFT,8.0,2.0,16.0,1.0,89.347
VET,Aston Martin,27.0,SOFT,9.0,2.0,15.0,1.0,90.684
VET,Aston Martin,28.0,SOFT,10.0,2.0,13.0,1.0,89.055
VET,Aston Martin,29.0,SOFT,11.0,2.0,12.0,1.0,90.368
VET,Aston Martin,30.0,SOFT,12.0,2.0,13.0,1.0,89.393
VET,Aston Martin,31.0,SOFT,13.0,2.0,12.0,1.0,88.715
VET,Aston Martin,32.0,SOFT,14.0,2.0,10.0,1.0,88.556
VET,Aston Martin,33.0,SOFT,15.0,2.0,9.0,1.0,88.729
VET,Aston Martin,34.0,SOFT,16.0,2.0,8.0,1.0,88.676
VET,Aston Martin,35.0,SOFT,17.0,2.0,8.0,1.0,88.624
VET,Aston Martin,36.0,SOFT,18.0,2.0,8.0,1.0,89.603
VET,Aston Martin,37.0,SOFT,19.0,2.0,8.0,1.0,88.58
VET,Aston Martin,38.0,SOFT,20.0,2.0,8.0,1.0,88.876
VET,Aston Martin,39.0,SOFT,21.0,2.0,9.0,1.0,89.96
VET,Aston Martin,40.0,SOFT,22.0,2.0,9.0,1.0,89.423
VET,Aston Martin,41.0,SOFT,23.0,2.0,9.0,1.0,89.357
VET,Aston Martin,42.0,SOFT,24.0,2.0,11.0,1.0,93.219
VET,Aston Martin,43.0,MEDIUM,2.0,3.0,14.0,1.0,107.252
VET,Aston Martin,44.0,MEDIUM,3.0,3.0,14.0,1.0,87.857
VET,Aston Martin,45.0,MEDIUM,4.0,3.0,13.0,1.0,88.152
VET,Aston Martin,46.0,MEDIUM,5.0,3.0,13.0,1.0,88.283
VET,Aston Martin,47.0,MEDIUM,6.0,3.0,13.0,1.0,88.027
VET,Aston Martin,48.0,MEDIUM,7.0,3.0,12.0,1.0,88.012
VET,Aston Martin,49.0,MEDIUM,8.0,3.0,12.0,1.0,88.126
VET,Aston Martin,50.0,MEDIUM,9.0,3.0,12.0,1.0,89.925
VET,Aston Martin,51.0,MEDIUM,10.0,3.0,12.0,1.0,90.404
VET,Aston Martin,52.0,MEDIUM,11.0,3.0,12.0,1.0,88.248
VET,Aston Martin,53.0,MEDIUM,12.0,3.0,12.0,1.0,89.008
VET,Aston Martin,54.0,MEDIUM,13.0,3.0,12.0,1.0,88.35
VET,Aston Martin,55.0,MEDIUM,14.0,3.0,12.0,1.0,88.187
VET,Aston Martin,56.0,MEDIUM,15.0,3.0,12.0,1.0,88.392
VET,Aston Martin,57.0,MEDIUM,16.0,3.0,12.0,1.0,88.67
VET,Aston Martin,58.0,MEDIUM,17.0,3.0,12.0,1.0,89.301
VET,Aston Martin,59.0,MEDIUM,18.0,3.0,11.0,1.0,87.629
VET,Aston Martin,60.0,MEDIUM,19.0,3.0,11.0,1.0,89.599
VET,Aston Martin,61.0,MEDIUM,20.0,3.0,11.0,1.0,88.249
VET,Aston Martin,62.0,MEDIUM,21.0,3.0,11.0,1.0,88.376
VET,Aston Martin,63.0,MEDIUM,22.0,3.0,11.0,1.0,88.465
VET,Aston Martin,64.0,MEDIUM,23.0,3.0,11.0,1.0,88.353
VET,Aston Martin,65.0,MEDIUM,24.0,3.0,11.0,1.0,88.2
RIC,McLaren,2.0,SOFT,5.0,1.0,8.0,1.0,89.663
RIC,McLaren,3.0,SOFT,6.0,1.0,8.0,1.0,89.28
RIC,McLaren,4.0,SOFT,7.0,1.0,8.0,1.0,89.651
RIC,McLaren,5.0,SOFT,8.0,1.0,9.0,1.0,90.979
RIC,McLaren,6.0,SOFT,9.0,1.0,9.0,1.0,89.981
RIC,McLaren,8.0,SOFT,11.0,1.0,8.0,1.0,90.159
RIC,McLaren,10.0,SOFT,13.0,1.0,9.0,1.0,91.519
RIC,McLaren,11.0,SOFT,14.0,1.0,10.0,1.0,95.648
RIC,McLaren,12.0,SOFT,4.0,2.0,15.0,1.0,107.813
RIC,McLaren,13.0,SOFT,5.0,2.0,13.0,1.0,89.034
RIC,McLaren,14.0,SOFT,6.0,2.0,13.0,1.0,89.366
RIC,McLaren,15.0,SOFT,7.0,2.0,12.0,1.0,89.387
RIC,McLaren,16.0,SOFT,8.0,2.0,12.0,1.0,89.861
RIC,McLaren,17.0,SOFT,9.0,2.0,12.0,1.0,89.864
RIC,McLaren,18.0,SOFT,10.0,2.0,12.0,1.0,90.118
RIC,McLaren,19.0,SOFT,11.0,2.0,13.0,1.0,91.258
RIC,McLaren,20.0,SOFT,12.0,2.0,13.0,1.0,90.123
RIC,McLaren,21.0,SOFT,13.0,2.0,13.0,1.0,90.173
RIC,McLaren,22.0,SOFT,14.0,2.0,12.0,1.0,90.139
RIC,McLaren,23.0,SOFT,15.0,2.0,12.0,1.0,90.16
RIC,McLaren,24.0,SOFT,16.0,2.0,12.0,1.0,89.992
RIC,McLaren,25.0,SOFT,17.0,2.0,12.0,1.0,90.297
RIC,McLaren,26.0,SOFT,18.0,2.0,12.0,1.0,90.299
RIC,McLaren,27.0,SOFT,19.0,2.0,12.0,1.0,90.188
RIC,McLaren,28.0,SOFT,20.0,2.0,11.0,1.0,90.606
RIC,McLaren,29.0,SOFT,21.0,2.0,11.0,1.0,90.702
RIC,McLaren,30.0,SOFT,22.0,2.0,10.0,1.0,90.342
RIC,McLaren,31.0,SOFT,23.0,2.0,11.0,1.0,94.152
RIC,McLaren,32.0,MEDIUM,1.0,3.0,13.0,1.0,107.364
RIC,McLaren,33.0,MEDIUM,2.0,3.0,13.0,1.0,88.741
RIC,McLaren,34.0,MEDIUM,3.0,3.0,13.0,1.0,88.271
RIC,McLaren,35.0,MEDIUM,4.0,3.0,13.0,1.0,88.397
